dataset,model_a,model_b,dimension,is_conflict,llm_winner,ndcg_winner,coverage_winner,prefer_a,prefer_b,tie,consistency_rate,align_ndcg,align_coverage,ndcg_at_10_a,ndcg_at_10_b,ndcg_at_10_winner,align_ndcg_at_10,coverage_at_k_a,coverage_at_k_b,coverage_at_k_winner,align_coverage_at_k,novelty_at_k_a,novelty_at_k_b,novelty_at_k_winner,align_novelty_at_k,entropy_at_k_a,entropy_at_k_b,entropy_at_k_winner,align_entropy_at_k,ils_text_at_k_a,ils_text_at_k_b,ils_text_at_k_winner,align_ils_text_at_k,local_text_distance_a,local_text_distance_b,local_text_distance_winner,align_local_text_distance,local_category_count_a,local_category_count_b,local_category_count_winner,align_local_category_count,local_category_entropy_a,local_category_entropy_b,local_category_entropy_winner,align_local_category_entropy,description_length_a,description_length_b,description_length_winner,align_description_length,history_similarity_a,history_similarity_b,history_similarity_winner,align_history_similarity,average_popularity_a,average_popularity_b,average_popularity_winner,align_average_popularity
amazon_books,gradnorm_only,concat_mlp,novelty,True,gradnorm_only,gradnorm_only,concat_mlp,12,11,0,0.46,1,0,0.016878784217008794,0.012474997660251475,gradnorm_only,1,0.7819170632222977,0.8657375934738273,concat_mlp,0,8.11109248758488,8.357553886338287,concat_mlp,0,0.8715365607640226,0.8930089942095183,concat_mlp,0,0.2565380702720784,0.22637886819616668,concat_mlp,0,0.9645854215544302,0.9756717514171388,concat_mlp,0,,,NA,,,,NA,,148.89,148.89,TIE,,0.028827420406420258,0.0196575902439661,gradnorm_only,1,3.5930596370016947,3.5341573568672784,gradnorm_only,1
amazon_books,gradnorm_only,concat_mlp,relevance,True,gradnorm_only,gradnorm_only,concat_mlp,11,4,0,0.3,1,0,0.016878784217008794,0.012474997660251475,gradnorm_only,1,0.7819170632222977,0.8657375934738273,concat_mlp,0,8.11109248758488,8.357553886338287,concat_mlp,0,0.8715365607640226,0.8930089942095183,concat_mlp,0,0.2565380702720784,0.22637886819616668,concat_mlp,0,0.9645854215544302,0.9756717514171388,concat_mlp,0,,,NA,,,,NA,,148.89,148.89,TIE,,0.028827420406420258,0.0196575902439661,gradnorm_only,1,3.5930596370016947,3.5341573568672784,gradnorm_only,1
amazon_books,lightgcn_only,fixed,balanced,True,fixed,lightgcn_only,fixed,5,7,0,0.24,0,1,0.01171176618403904,0.008998180991763654,lightgcn_only,0,0.06757307953772944,0.8995241332426921,fixed,1,6.554684579972509,9.01737758659308,fixed,1,0.5644813500232625,0.9344130771226801,fixed,1,0.22789796296209502,0.3243669844418703,lightgcn_only,0,0.9664064511543498,0.9466551867378444,lightgcn_only,0,,4.0,NA,,,2.0,NA,,151.83,173.628,fixed,1.0,0.01875228523870333,0.033627246205040075,fixed,1,4.668351201237407,3.118145984918385,lightgcn_only,0
amazon_books,lightgcn_only,fixed,diversity,True,fixed,lightgcn_only,fixed,9,11,1,0.42,0,1,0.01171176618403904,0.008998180991763654,lightgcn_only,0,0.06757307953772944,0.8995241332426921,fixed,1,6.554684579972509,9.01737758659308,fixed,1,0.5644813500232625,0.9344130771226801,fixed,1,0.22789796296209502,0.3243669844418703,lightgcn_only,0,0.9664064511543498,0.9466551867378444,lightgcn_only,0,,4.0,NA,,,2.0,NA,,151.83,173.628,fixed,1.0,0.01875228523870333,0.033627246205040075,fixed,1,4.668351201237407,3.118145984918385,lightgcn_only,0
amazon_books,lightgcn_only,fixed,novelty,True,fixed,lightgcn_only,fixed,12,15,0,0.54,0,1,0.01171176618403904,0.008998180991763654,lightgcn_only,0,0.06757307953772944,0.8995241332426921,fixed,1,6.554684579972509,9.01737758659308,fixed,1,0.5644813500232625,0.9344130771226801,fixed,1,0.22789796296209502,0.3243669844418703,lightgcn_only,0,0.9664064511543498,0.9466551867378444,lightgcn_only,0,,4.0,NA,,,2.0,NA,,151.83,173.628,fixed,1.0,0.01875228523870333,0.033627246205040075,fixed,1,4.668351201237407,3.118145984918385,lightgcn_only,0
amazon_books,lightgcn_only,fixed,relevance,True,fixed,lightgcn_only,fixed,4,8,0,0.24,0,1,0.01171176618403904,0.008998180991763654,lightgcn_only,0,0.06757307953772944,0.8995241332426921,fixed,1,6.554684579972509,9.01737758659308,fixed,1,0.5644813500232625,0.9344130771226801,fixed,1,0.22789796296209502,0.3243669844418703,lightgcn_only,0,0.9664064511543498,0.9466551867378444,lightgcn_only,0,,4.0,NA,,,2.0,NA,,151.83,173.628,fixed,1.0,0.01875228523870333,0.033627246205040075,fixed,1,4.668351201237407,3.118145984918385,lightgcn_only,0
amazon_cds,gbaf,concat_mlp,balanced,True,gbaf,gbaf,concat_mlp,7,4,0,0.22,1,0,0.026077695602489997,0.01840914679470136,gbaf,1,0.7285590706870984,0.8587493821057834,concat_mlp,0,7.892383921701041,8.11631826235937,concat_mlp,0,0.8620611362867373,0.8837859280485472,concat_mlp,0,0.30882750890753385,0.28147449501369126,concat_mlp,0,0.9652920377466649,0.9681404863258993,concat_mlp,0,,,NA,,,,NA,,127.11000000000001,119.882,gbaf,1.0,0.024645478517715768,0.02093243490539793,gbaf,1,4.222650819881239,3.9769115572456752,gbaf,1
amazon_cds,gbaf,concat_mlp,diversity,True,concat_mlp,gbaf,concat_mlp,4,5,0,0.18,0,1,0.026077695602489997,0.01840914679470136,gbaf,0,0.7285590706870984,0.8587493821057834,concat_mlp,1,7.892383921701041,8.11631826235937,concat_mlp,1,0.8620611362867373,0.8837859280485472,concat_mlp,1,0.30882750890753385,0.28147449501369126,concat_mlp,1,0.9652920377466649,0.9681404863258993,concat_mlp,1,,,NA,,,,NA,,127.11000000000001,119.882,gbaf,0.0,0.024645478517715768,0.02093243490539793,gbaf,0,4.222650819881239,3.9769115572456752,gbaf,0
amazon_cds,gbaf,concat_mlp,novelty,True,concat_mlp,gbaf,concat_mlp,10,12,0,0.44,0,1,0.026077695602489997,0.01840914679470136,gbaf,0,0.7285590706870984,0.8587493821057834,concat_mlp,1,7.892383921701041,8.11631826235937,concat_mlp,1,0.8620611362867373,0.8837859280485472,concat_mlp,1,0.30882750890753385,0.28147449501369126,concat_mlp,1,0.9652920377466649,0.9681404863258993,concat_mlp,1,,,NA,,,,NA,,127.11000000000001,119.882,gbaf,0.0,0.024645478517715768,0.02093243490539793,gbaf,0,4.222650819881239,3.9769115572456752,gbaf,0
amazon_cds,gbaf,concat_mlp,relevance,True,concat_mlp,gbaf,concat_mlp,7,8,0,0.3,0,1,0.026077695602489997,0.01840914679470136,gbaf,0,0.7285590706870984,0.8587493821057834,concat_mlp,1,7.892383921701041,8.11631826235937,concat_mlp,1,0.8620611362867373,0.8837859280485472,concat_mlp,1,0.30882750890753385,0.28147449501369126,concat_mlp,1,0.9652920377466649,0.9681404863258993,concat_mlp,1,,,NA,,,,NA,,127.11000000000001,119.882,gbaf,0.0,0.024645478517715768,0.02093243490539793,gbaf,0,4.222650819881239,3.9769115572456752,gbaf,0
amazon_cds,gbaf,fixed,balanced,True,gbaf,gbaf,fixed,11,4,0,0.3,1,0,0.026077695602489997,0.010882780992506617,gbaf,1,0.7285590706870984,0.9385195254572417,fixed,0,7.892383921701041,8.790915201604635,fixed,0,0.8620611362867373,0.921512958796221,fixed,0,0.30882750890753385,0.3628832283269723,gbaf,1,0.9652920377466649,0.9654270875943223,fixed,0,,,NA,,,,NA,,127.11000000000001,121.39399999999999,gbaf,1.0,0.024645478517715768,0.022476448358488867,gbaf,1,4.222650819881239,3.623254094810464,gbaf,1
amazon_cds,gbaf,fixed,diversity,True,gbaf,gbaf,fixed,11,8,0,0.38,1,0,0.026077695602489997,0.010882780992506617,gbaf,1,0.7285590706870984,0.9385195254572417,fixed,0,7.892383921701041,8.790915201604635,fixed,0,0.8620611362867373,0.921512958796221,fixed,0,0.30882750890753385,0.3628832283269723,gbaf,1,0.9652920377466649,0.9654270875943223,fixed,0,,,NA,,,,NA,,127.11000000000001,121.39399999999999,gbaf,1.0,0.024645478517715768,0.022476448358488867,gbaf,1,4.222650819881239,3.623254094810464,gbaf,1
amazon_cds,gbaf,fixed,novelty,True,gbaf,gbaf,fixed,12,8,0,0.4,1,0,0.026077695602489997,0.010882780992506617,gbaf,1,0.7285590706870984,0.9385195254572417,fixed,0,7.892383921701041,8.790915201604635,fixed,0,0.8620611362867373,0.921512958796221,fixed,0,0.30882750890753385,0.3628832283269723,gbaf,1,0.9652920377466649,0.9654270875943223,fixed,0,,,NA,,,,NA,,127.11000000000001,121.39399999999999,gbaf,1.0,0.024645478517715768,0.022476448358488867,gbaf,1,4.222650819881239,3.623254094810464,gbaf,1
amazon_cds,gbaf,fixed,relevance,True,gbaf,gbaf,fixed,9,4,0,0.26,1,0,0.026077695602489997,0.010882780992506617,gbaf,1,0.7285590706870984,0.9385195254572417,fixed,0,7.892383921701041,8.790915201604635,fixed,0,0.8620611362867373,0.921512958796221,fixed,0,0.30882750890753385,0.3628832283269723,gbaf,1,0.9652920377466649,0.9654270875943223,fixed,0,,,NA,,,,NA,,127.11000000000001,121.39399999999999,gbaf,1.0,0.024645478517715768,0.022476448358488867,gbaf,1,4.222650819881239,3.623254094810464,gbaf,1
amazon_cds,gradnorm_only,concat_mlp,balanced,True,gradnorm_only,gradnorm_only,concat_mlp,6,5,0,0.22,1,0,0.024581695920150495,0.01840914679470136,gradnorm_only,1,0.7132352941176471,0.8587493821057834,concat_mlp,0,7.7831808968353835,8.11631826235937,concat_mlp,0,0.8504084726807465,0.8837859280485472,concat_mlp,0,0.3121942397476527,0.28147449501369126,concat_mlp,0,0.9689905461309789,0.9681404863258993,gradnorm_only,1,,,NA,,,,NA,,116.70400000000001,119.882,concat_mlp,0.0,0.024196364472126017,0.02093243490539793,gradnorm_only,1,4.19071196625617,3.9769115572456752,gradnorm_only,1
amazon_cds,gradnorm_only,concat_mlp,diversity,True,concat_mlp,gradnorm_only,concat_mlp,7,8,1,0.32,0,1,0.024581695920150495,0.01840914679470136,gradnorm_only,0,0.7132352941176471,0.8587493821057834,concat_mlp,1,7.7831808968353835,8.11631826235937,concat_mlp,1,0.8504084726807465,0.8837859280485472,concat_mlp,1,0.3121942397476527,0.28147449501369126,concat_mlp,1,0.9689905461309789,0.9681404863258993,gradnorm_only,0,,,NA,,,,NA,,116.70400000000001,119.882,concat_mlp,1.0,0.024196364472126017,0.02093243490539793,gradnorm_only,0,4.19071196625617,3.9769115572456752,gradnorm_only,0
amazon_cds,gradnorm_only,concat_mlp,novelty,True,concat_mlp,gradnorm_only,concat_mlp,8,13,0,0.42,0,1,0.024581695920150495,0.01840914679470136,gradnorm_only,0,0.7132352941176471,0.8587493821057834,concat_mlp,1,7.7831808968353835,8.11631826235937,concat_mlp,1,0.8504084726807465,0.8837859280485472,concat_mlp,1,0.3121942397476527,0.28147449501369126,concat_mlp,1,0.9689905461309789,0.9681404863258993,gradnorm_only,0,,,NA,,,,NA,,116.70400000000001,119.882,concat_mlp,1.0,0.024196364472126017,0.02093243490539793,gradnorm_only,0,4.19071196625617,3.9769115572456752,gradnorm_only,0
amazon_cds,gradnorm_only,concat_mlp,relevance,True,gradnorm_only,gradnorm_only,concat_mlp,8,2,0,0.2,1,0,0.024581695920150495,0.01840914679470136,gradnorm_only,1,0.7132352941176471,0.8587493821057834,concat_mlp,0,7.7831808968353835,8.11631826235937,concat_mlp,0,0.8504084726807465,0.8837859280485472,concat_mlp,0,0.3121942397476527,0.28147449501369126,concat_mlp,0,0.9689905461309789,0.9681404863258993,gradnorm_only,1,,,NA,,,,NA,,116.70400000000001,119.882,concat_mlp,0.0,0.024196364472126017,0.02093243490539793,gradnorm_only,1,4.19071196625617,3.9769115572456752,gradnorm_only,1
amazon_cds,lightgcn_only,fixed,balanced,True,lightgcn_only,lightgcn_only,fixed,6,5,0,0.22,1,0,0.016899567969702604,0.010882780992506617,lightgcn_only,1,0.08261245674740485,0.9385195254572417,fixed,0,6.269577105394991,8.790915201604635,fixed,0,0.5755585387914798,0.921512958796221,fixed,0,0.3314767496759744,0.3628832283269723,lightgcn_only,1,0.9590868382299733,0.9654270875943223,fixed,0,,,NA,,,,NA,,130.932,121.39399999999999,lightgcn_only,1.0,0.020148819017239864,0.022476448358488867,fixed,0,5.363205136346403,3.623254094810464,lightgcn_only,1
amazon_cds,lightgcn_only,fixed,diversity,True,lightgcn_only,lightgcn_only,fixed,11,8,0,0.38,1,0,0.016899567969702604,0.010882780992506617,lightgcn_only,1,0.08261245674740485,0.9385195254572417,fixed,0,6.269577105394991,8.790915201604635,fixed,0,0.5755585387914798,0.921512958796221,fixed,0,0.3314767496759744,0.3628832283269723,lightgcn_only,1,0.9590868382299733,0.9654270875943223,fixed,0,,,NA,,,,NA,,130.932,121.39399999999999,lightgcn_only,1.0,0.020148819017239864,0.022476448358488867,fixed,0,5.363205136346403,3.623254094810464,lightgcn_only,1
amazon_cds,lightgcn_only,fixed,novelty,True,fixed,lightgcn_only,fixed,9,14,0,0.46,0,1,0.016899567969702604,0.010882780992506617,lightgcn_only,0,0.08261245674740485,0.9385195254572417,fixed,1,6.269577105394991,8.790915201604635,fixed,1,0.5755585387914798,0.921512958796221,fixed,1,0.3314767496759744,0.3628832283269723,lightgcn_only,0,0.9590868382299733,0.9654270875943223,fixed,1,,,NA,,,,NA,,130.932,121.39399999999999,lightgcn_only,0.0,0.020148819017239864,0.022476448358488867,fixed,1,5.363205136346403,3.623254094810464,lightgcn_only,0
amazon_cds,lightgcn_only,fixed,relevance,True,fixed,lightgcn_only,fixed,4,11,0,0.3,0,1,0.016899567969702604,0.010882780992506617,lightgcn_only,0,0.08261245674740485,0.9385195254572417,fixed,1,6.269577105394991,8.790915201604635,fixed,1,0.5755585387914798,0.921512958796221,fixed,1,0.3314767496759744,0.3628832283269723,lightgcn_only,0,0.9590868382299733,0.9654270875943223,fixed,1,,,NA,,,,NA,,130.932,121.39399999999999,lightgcn_only,0.0,0.020148819017239864,0.022476448358488867,fixed,1,5.363205136346403,3.623254094810464,lightgcn_only,0
mind,gbaf,fixed,balanced,True,gbaf,gbaf,fixed,6,0,0,0.12,1,0,0.030046501444783547,0.02914176994586703,gbaf,1,0.30481006093608193,0.7348632179437313,fixed,0,6.303271196844873,6.422687844842742,fixed,0,0.5863639823367184,0.5697682231370771,gbaf,1,0.16729889553414706,0.1718896006969748,gbaf,1,0.978557108550598,0.9747682271019752,gbaf,1,12.04,12.12,fixed,0.0,3.315399380034718,3.323104057818658,fixed,0.0,39.354000000000006,39.27199999999999,gbaf,1.0,0.018769988568923868,0.0191758084330682,fixed,0,6.653632671253607,6.568924377764518,gbaf,1
mind,gbaf,fixed,diversity,True,gbaf,gbaf,fixed,9,4,1,0.28,1,0,0.030046501444783547,0.02914176994586703,gbaf,1,0.30481006093608193,0.7348632179437313,fixed,0,6.303271196844873,6.422687844842742,fixed,0,0.5863639823367184,0.5697682231370771,gbaf,1,0.16729889553414706,0.1718896006969748,gbaf,1,0.978557108550598,0.9747682271019752,gbaf,1,12.04,12.12,fixed,0.0,3.315399380034718,3.323104057818658,fixed,0.0,39.354000000000006,39.27199999999999,gbaf,1.0,0.018769988568923868,0.0191758084330682,fixed,0,6.653632671253607,6.568924377764518,gbaf,1
mind,gbaf,fixed,novelty,True,gbaf,gbaf,fixed,13,11,0,0.48,1,0,0.030046501444783547,0.02914176994586703,gbaf,1,0.30481006093608193,0.7348632179437313,fixed,0,6.303271196844873,6.422687844842742,fixed,0,0.5863639823367184,0.5697682231370771,gbaf,1,0.16729889553414706,0.1718896006969748,gbaf,1,0.978557108550598,0.9747682271019752,gbaf,1,12.04,12.12,fixed,0.0,3.315399380034718,3.323104057818658,fixed,0.0,39.354000000000006,39.27199999999999,gbaf,1.0,0.018769988568923868,0.0191758084330682,fixed,0,6.653632671253607,6.568924377764518,gbaf,1
mind,gbaf,fixed,relevance,True,gbaf,gbaf,fixed,10,3,1,0.28,1,0,0.030046501444783547,0.02914176994586703,gbaf,1,0.30481006093608193,0.7348632179437313,fixed,0,6.303271196844873,6.422687844842742,fixed,0,0.5863639823367184,0.5697682231370771,gbaf,1,0.16729889553414706,0.1718896006969748,gbaf,1,0.978557108550598,0.9747682271019752,gbaf,1,12.04,12.12,fixed,0.0,3.315399380034718,3.323104057818658,fixed,0.0,39.354000000000006,39.27199999999999,gbaf,1.0,0.018769988568923868,0.0191758084330682,fixed,0,6.653632671253607,6.568924377764518,gbaf,1
mind,gbaf,gradnorm_only,balanced,True,gbaf,gbaf,gradnorm_only,2,1,1,0.08,1,0,0.030046501444783547,0.027158253250738364,gbaf,1,0.30481006093608193,0.862180733826008,gradnorm_only,0,6.303271196844873,7.30470290003502,gradnorm_only,0,0.5863639823367184,0.6854278564915842,gradnorm_only,0,0.16729889553414706,0.17830776082975916,gbaf,1,0.978557108550598,0.9711206540871247,gbaf,1,12.04,11.76,gbaf,1.0,3.315399380034718,3.246387459305513,gbaf,1.0,39.354000000000006,38.736,gbaf,1.0,0.018769988568923868,0.026685103275848124,gradnorm_only,0,6.653632671253607,6.051960598801759,gbaf,1
mind,gbaf,gradnorm_only,diversity,True,gbaf,gbaf,gradnorm_only,6,4,0,0.2,1,0,0.030046501444783547,0.027158253250738364,gbaf,1,0.30481006093608193,0.862180733826008,gradnorm_only,0,6.303271196844873,7.30470290003502,gradnorm_only,0,0.5863639823367184,0.6854278564915842,gradnorm_only,0,0.16729889553414706,0.17830776082975916,gbaf,1,0.978557108550598,0.9711206540871247,gbaf,1,12.04,11.76,gbaf,1.0,3.315399380034718,3.246387459305513,gbaf,1.0,39.354000000000006,38.736,gbaf,1.0,0.018769988568923868,0.026685103275848124,gradnorm_only,0,6.653632671253607,6.051960598801759,gbaf,1
mind,gbaf,gradnorm_only,novelty,True,gbaf,gbaf,gradnorm_only,10,4,0,0.28,1,0,0.030046501444783547,0.027158253250738364,gbaf,1,0.30481006093608193,0.862180733826008,gradnorm_only,0,6.303271196844873,7.30470290003502,gradnorm_only,0,0.5863639823367184,0.6854278564915842,gradnorm_only,0,0.16729889553414706,0.17830776082975916,gbaf,1,0.978557108550598,0.9711206540871247,gbaf,1,12.04,11.76,gbaf,1.0,3.315399380034718,3.246387459305513,gbaf,1.0,39.354000000000006,38.736,gbaf,1.0,0.018769988568923868,0.026685103275848124,gradnorm_only,0,6.653632671253607,6.051960598801759,gbaf,1
mind,gbaf,gradnorm_only,relevance,True,gradnorm_only,gbaf,gradnorm_only,3,11,0,0.28,0,1,0.030046501444783547,0.027158253250738364,gbaf,0,0.30481006093608193,0.862180733826008,gradnorm_only,1,6.303271196844873,7.30470290003502,gradnorm_only,1,0.5863639823367184,0.6854278564915842,gradnorm_only,1,0.16729889553414706,0.17830776082975916,gbaf,0,0.978557108550598,0.9711206540871247,gbaf,0,12.04,11.76,gbaf,0.0,3.315399380034718,3.246387459305513,gbaf,0.0,39.354000000000006,38.736,gbaf,0.0,0.018769988568923868,0.026685103275848124,gradnorm_only,1,6.653632671253607,6.051960598801759,gbaf,0
mind,gbaf,pcgrad,balanced,True,gbaf,gbaf,pcgrad,5,2,0,0.14,1,0,0.030046501444783547,0.02564937579440674,gbaf,1,0.30481006093608193,0.8616621288733307,pcgrad,0,6.303271196844873,7.663386435265545,pcgrad,0,0.5863639823367184,0.6672446190308655,pcgrad,0,0.16729889553414706,0.19094363770788395,gbaf,1,0.978557108550598,0.9672572914936786,gbaf,1,12.04,11.68,gbaf,1.0,3.315399380034718,3.232542753153891,gbaf,1.0,39.354000000000006,37.756,gbaf,1.0,0.018769988568923868,0.02290929900820381,pcgrad,0,6.653632671253607,6.032284015270383,gbaf,1
mind,gbaf,pcgrad,diversity,True,gbaf,gbaf,pcgrad,10,4,1,0.3,1,0,0.030046501444783547,0.02564937579440674,gbaf,1,0.30481006093608193,0.8616621288733307,pcgrad,0,6.303271196844873,7.663386435265545,pcgrad,0,0.5863639823367184,0.6672446190308655,pcgrad,0,0.16729889553414706,0.19094363770788395,gbaf,1,0.978557108550598,0.9672572914936786,gbaf,1,12.04,11.68,gbaf,1.0,3.315399380034718,3.232542753153891,gbaf,1.0,39.354000000000006,37.756,gbaf,1.0,0.018769988568923868,0.02290929900820381,pcgrad,0,6.653632671253607,6.032284015270383,gbaf,1
mind,gbaf,pcgrad,novelty,True,gbaf,gbaf,pcgrad,17,7,0,0.48,1,0,0.030046501444783547,0.02564937579440674,gbaf,1,0.30481006093608193,0.8616621288733307,pcgrad,0,6.303271196844873,7.663386435265545,pcgrad,0,0.5863639823367184,0.6672446190308655,pcgrad,0,0.16729889553414706,0.19094363770788395,gbaf,1,0.978557108550598,0.9672572914936786,gbaf,1,12.04,11.68,gbaf,1.0,3.315399380034718,3.232542753153891,gbaf,1.0,39.354000000000006,37.756,gbaf,1.0,0.018769988568923868,0.02290929900820381,pcgrad,0,6.653632671253607,6.032284015270383,gbaf,1
